CM-display_guidance-KP-display_rule-window-display-purpose,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-display_rule-window-display-purpose""]}",domain_general,KP-display_rule-window-display-purpose
CM-store_training-KP-display_rule-window-display-purpose,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-display_rule-window-display-purpose""]}",domain_general,KP-display_rule-window-display-purpose
CM-display_guidance-KP-display_rule-mannequin-display-purpose,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-display_rule-mannequin-display-purpose""]}",domain_general,KP-display_rule-mannequin-display-purpose
CM-store_training-KP-display_rule-mannequin-display-purpose,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-display_rule-mannequin-display-purpose""]}",domain_general,KP-display_rule-mannequin-display-purpose
CM-display_guidance-KP-display_rule-front-hanging-purpose,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-display_rule-front-hanging-purpose""]}",domain_general,KP-display_rule-front-hanging-purpose
CM-store_training-KP-display_rule-front-hanging-purpose,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-display_rule-front-hanging-purpose""]}",domain_general,KP-display_rule-front-hanging-purpose
CM-display_guidance-KP-display_rule-side-hanging-purpose,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-display_rule-side-hanging-purpose""]}",domain_general,KP-display_rule-side-hanging-purpose
CM-store_training-KP-display_rule-side-hanging-purpose,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-display_rule-side-hanging-purpose""]}",domain_general,KP-display_rule-side-hanging-purpose
CM-display_guidance-KP-display_rule-folded-display-purpose,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-display_rule-folded-display-purpose""]}",domain_general,KP-display_rule-folded-display-purpose
CM-store_training-KP-display_rule-folded-display-purpose,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-display_rule-folded-display-purpose""]}",domain_general,KP-display_rule-folded-display-purpose
