VS-KP-craft_quality-brushing-napping-aging-speed-friction_position,bag_strap,背包位,1,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-friction_position,armpit,腋下,2,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-friction_position,cuff,袖口,3,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-friction_position,inner_side,内侧,4,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-failure_signal,pilling,起球,1,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-failure_signal,fuzzing,起毛,2,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-brushing-napping-aging-speed-failure_signal,looking_old,发旧,3,domain_general,KP-craft_quality-brushing-napping-aging-speed
VS-KP-craft_quality-dye-fastness-daily-risk-risk_position,dark_to_light_seam,浅深拼接处,1,domain_general,KP-craft_quality-dye-fastness-daily-risk
VS-KP-craft_quality-dye-fastness-daily-risk-risk_position,light_inner_layer,浅色内搭,2,domain_general,KP-craft_quality-dye-fastness-daily-risk
VS-KP-craft_quality-dye-fastness-daily-risk-risk_position,bag_strap_friction,包带摩擦,3,domain_general,KP-craft_quality-dye-fastness-daily-risk
VS-KP-craft_quality-dye-fastness-daily-risk-risk_position,sweat_friction,汗液摩擦,4,domain_general,KP-craft_quality-dye-fastness-daily-risk
VS-KP-craft_quality-fusing-lamination-silhouette-gate-failure_signal,edge_curl,翻边,1,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-failure_signal,bubble,起泡,2,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-failure_signal,delamination,脱层,3,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-position,collar,领口,1,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-position,placket,门襟,2,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-position,lapel,驳头,3,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-position,waistband,裤头,4,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-fusing-lamination-silhouette-gate-position,sleeve_cap,袖山,5,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
VS-KP-craft_quality-pleat-topstitch-pattern-match-care-quality_signal,pleat_stable,百褶稳定,1,domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
VS-KP-craft_quality-pleat-topstitch-pattern-match-care-quality_signal,topstitch_straight,明线笔直均匀,2,domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
VS-KP-craft_quality-pleat-topstitch-pattern-match-care-quality_signal,pattern_matched,条格对齐,3,domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
VS-KP-craft_quality-pleat-topstitch-pattern-match-care-quality_signal,piping_clean,滚边收口干净,4,domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
VS-KP-craft_quality-preshrink-wash-set-after-sale-front-failure_signal,shrink_after_first_wash,首次洗后缩水,1,domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
VS-KP-craft_quality-preshrink-wash-set-after-sale-front-failure_signal,skew_distort,扭斜变形,2,domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
VS-KP-craft_quality-preshrink-wash-set-after-sale-front-failure_signal,hem_seam_walk,裙摆裤线走样,3,domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
VS-KP-craft_quality-sewing-stitch-pucker-near-eye-failure_signal,stitch_pucker,缝口起皱,1,domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
VS-KP-craft_quality-sewing-stitch-pucker-near-eye-failure_signal,skipped_stitch,跳针,2,domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
VS-KP-craft_quality-sewing-stitch-pucker-near-eye-failure_signal,crooked_stitch,线迹歪,3,domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
VS-KP-craft_quality-sewing-stitch-pucker-near-eye-failure_signal,seam_bulge,缝口鼓,4,domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,machine_wash,能不能机洗,1,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,shrink,会不会缩水,2,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,wrinkle,会不会起皱,3,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,see_through,会不会透,4,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,pilling,会不会起球,5,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
VS-KP-craft_quality-store-risk-discipline-evidence-first-risk_kind,snag,会不会勾丝,6,domain_general,KP-craft_quality-store-risk-discipline-evidence-first
