CM-outfit_recommendation-KP-fabric_property-cotton-knit-familiar-trap,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-cotton-knit-familiar-trap
CM-store_training-KP-fabric_property-cotton-knit-familiar-trap,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-cotton-knit-familiar-trap
CM-outfit_recommendation-KP-fabric_property-viscose-modal-tencel-mirror-win,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-viscose-modal-tencel-mirror-win
CM-store_training-KP-fabric_property-viscose-modal-tencel-mirror-win,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-viscose-modal-tencel-mirror-win
CM-outfit_recommendation-KP-fabric_property-silk-acetate-satin-honest-fabric,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-silk-acetate-satin-honest-fabric
CM-store_training-KP-fabric_property-silk-acetate-satin-honest-fabric,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-silk-acetate-satin-honest-fabric
CM-outfit_recommendation-KP-fabric_property-wool-cashmere-care-claim-bound,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-wool-cashmere-care-claim-bound
CM-store_training-KP-fabric_property-wool-cashmere-care-claim-bound,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-wool-cashmere-care-claim-bound
CM-outfit_recommendation-KP-fabric_property-denim-twill-mirror-not-truth,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-denim-twill-mirror-not-truth
CM-store_training-KP-fabric_property-denim-twill-mirror-not-truth,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-denim-twill-mirror-not-truth
CM-outfit_recommendation-KP-fabric_property-chiffon-organza-layering-tool,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-chiffon-organza-layering-tool
CM-display_guidance-KP-fabric_property-chiffon-organza-layering-tool,display_guidance,DisplayGuide|Product,DisplayLayout,{},domain_general,KP-fabric_property-chiffon-organza-layering-tool
CM-outfit_recommendation-KP-fabric_property-polyester-nylon-functional-no-blanket,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-polyester-nylon-functional-no-blanket
CM-store_training-KP-fabric_property-polyester-nylon-functional-no-blanket,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-polyester-nylon-functional-no-blanket
CM-store_training-KP-craft_quality-preshrink-wash-set-after-sale-front,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
CM-content_generation-KP-craft_quality-preshrink-wash-set-after-sale-front,content_generation,Product|CraftKnowledge,ProductCopy,{},domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
CM-store_training-KP-craft_quality-sewing-stitch-pucker-near-eye,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
CM-display_guidance-KP-craft_quality-sewing-stitch-pucker-near-eye,display_guidance,DisplayGuide|Product,DisplayLayout,{},domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
CM-store_training-KP-craft_quality-fusing-lamination-silhouette-gate,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
CM-display_guidance-KP-craft_quality-fusing-lamination-silhouette-gate,display_guidance,DisplayGuide|Product,DisplayLayout,{},domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
CM-outfit_recommendation-KP-craft_quality-dye-fastness-daily-risk,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-craft_quality-dye-fastness-daily-risk
CM-store_training-KP-craft_quality-dye-fastness-daily-risk,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-dye-fastness-daily-risk
CM-store_training-KP-craft_quality-brushing-napping-aging-speed,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-brushing-napping-aging-speed
CM-outfit_recommendation-KP-craft_quality-brushing-napping-aging-speed,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-craft_quality-brushing-napping-aging-speed
CM-display_guidance-KP-craft_quality-pleat-topstitch-pattern-match-care,display_guidance,DisplayGuide|Product,DisplayLayout,{},domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
CM-store_training-KP-craft_quality-pleat-topstitch-pattern-match-care,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-pleat-topstitch-pattern-match-care
CM-store_training-KP-fabric_property-soft-not-equal-premium,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-soft-not-equal-premium
CM-outfit_recommendation-KP-fabric_property-soft-not-equal-premium,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-soft-not-equal-premium
CM-store_training-KP-fabric_property-heavy-not-equal-quality,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-heavy-not-equal-quality
CM-outfit_recommendation-KP-fabric_property-heavy-not-equal-quality,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-heavy-not-equal-quality
CM-store_training-KP-fabric_property-wrinkle-not-equal-low-grade,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-wrinkle-not-equal-low-grade
CM-outfit_recommendation-KP-fabric_property-wrinkle-not-equal-low-grade,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-wrinkle-not-equal-low-grade
CM-store_training-KP-fabric_property-gloss-not-equal-luxe,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-gloss-not-equal-luxe
CM-outfit_recommendation-KP-fabric_property-gloss-not-equal-luxe,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-gloss-not-equal-luxe
CM-store_training-KP-fabric_property-pure-cotton-not-zero-risk,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-pure-cotton-not-zero-risk
CM-outfit_recommendation-KP-fabric_property-pure-cotton-not-zero-risk,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-pure-cotton-not-zero-risk
CM-store_training-KP-fabric_property-composition-only-no-scenario-bound,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-fabric_property-composition-only-no-scenario-bound
CM-outfit_recommendation-KP-fabric_property-composition-only-no-scenario-bound,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-fabric_property-composition-only-no-scenario-bound
CM-store_training-KP-craft_quality-store-risk-discipline-evidence-first,store_training,TrainingMaterial,TrainingScript,{},domain_general,KP-craft_quality-store-risk-discipline-evidence-first
CM-outfit_recommendation-KP-craft_quality-store-risk-discipline-evidence-first,outfit_recommendation,Product|CustomerScenario,StylingRule|RiskDisclosure,{},domain_general,KP-craft_quality-store-risk-discipline-evidence-first
CM-content_generation-KP-craft_quality-store-risk-discipline-evidence-first,content_generation,Product|CraftKnowledge,ProductCopy,{},domain_general,KP-craft_quality-store-risk-discipline-evidence-first
