EV-KP-fabric_property-cotton-knit-familiar-trap,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、1. 棉针织 / 棉弹类,最容易误导顾客的点有三条：纯棉不等于不透；纯棉不等于不变形；纯棉也不等于穿久了还保持领口利落。 正式风险提示冻结为：领口松、下摆卷、白浅色透、汗后贴身、机洗后回缩、针织类更容易出现尺寸波动。 CottonWorks 也明确指出 shrinkage（缩水）会影响 fit（合体感）、seam puckering（缝口起皱）、skew（扭斜）以及面辅料关系。,explicit_business_decision,direct_quote,domain_general,KP-fabric_property-cotton-knit-familiar-trap
EV-KP-fabric_property-viscose-modal-tencel-mirror-win,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、3. 粘胶 / 莫代尔 / 天丝类,"这类最容易在镜前赢，但也最容易在穿后暴露问题。 最容易误导的是把""软垂""说成""修形""。很多时候它只是顺着身体线条走，不会帮顾客藏掉她在意的位置。 正式风险提示冻结为：贴肉、挂长、缝位变形、薄款暴露体表痕迹、浅色透、久穿后局部发亮。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-viscose-modal-tencel-mirror-win
EV-KP-fabric_property-silk-acetate-satin-honest-fabric,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、4. 真丝 / 醋酸 / 缎面类,"这类不是""显贵万能牌""，而是""对穿着状态很诚实""的面料。 最容易误导的是只卖光泽，不讲暴露感。 正式风险提示冻结为：勾丝、水痕、压痕、静电、浅色透、局部发白、体表痕迹明显； 这类面料推荐时必须同步判断顾客对""痕迹暴露""的容忍度。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-silk-acetate-satin-honest-fabric
EV-KP-fabric_property-wool-cashmere-care-claim-bound,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、5. 羊毛 / 羊绒 / 毛混类,"最容易误导的是""含毛=高级""""羊绒=永远不起球""""毛类=都要手洗""。 正式风险提示冻结为：摩擦位起球、包带处先老、局部起毛、毡缩、刺痒、肩肘膝鼓包。 能否机洗必须看洗护标；Woolmark 明确说明，只有洗护声明允许机洗的 wool garment 才可安全机洗。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-wool-cashmere-care-claim-bound
EV-KP-fabric_property-denim-twill-mirror-not-truth,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、6. 牛仔 / 斜纹重棉类,"这类最典型的特点是镜前立得住、陈列也有型，但真正的成交判断不该只看镜前。 最容易误导的是""显瘦有精神""就直接推，忽略久坐、蹲起、闷热、掉色和回缩。 正式风险提示冻结为：腰腹压迫、膝盖鼓包、裆部紧、深色掉色、未经充分预洗时存在回缩和扭斜风险。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-denim-twill-mirror-not-truth
EV-KP-fabric_property-chiffon-organza-layering-tool,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、7. 雪纺 / 欧根纱 / 轻透材,"这类更适合做层次工具，不适合默认按""主面料安全款""去卖。 最容易误导的是把它当成""显瘦遮肉""单穿主力。 正式风险提示冻结为：透感、静电、勾丝、挂纱、缝口起皱； 精细轻薄材质本身就更容易出现 seam puckering 问题。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-chiffon-organza-layering-tool
EV-KP-fabric_property-polyester-nylon-functional-no-blanket,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,四、8. 涤纶 / 锦纶 / 功能化纤类,"这类不能用""化纤""一刀切。它真正的分水岭在纱线、织法、后整理和用途。 最容易误导的是只讲""好打理""，不讲闷、静电、摩擦发亮、面料噪音。 正式风险提示冻结为：静电、热感、发亮、摩擦位先老、表面起毛、里外层手感落差大。",explicit_business_decision,direct_quote,domain_general,KP-fabric_property-polyester-nylon-functional-no-blanket
EV-KP-craft_quality-preshrink-wash-set-after-sale-front,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,五、1. 预缩 / 水洗 / 定型,"这组正式定义为""售后前置工艺""。 它直接决定一件衣服洗后会不会缩、歪、扭、变短，决定裤线、裙摆、袖长会不会洗一次就走样。 门店说这件""耐穿、稳定、好打理""之前，必须先判断预缩、水洗和定型是否成立。 CottonWorks 明确指出 shrinkage 受面料结构、湿处理、整理以及成衣制造过程共同影响。",explicit_business_decision,direct_quote,domain_general,KP-craft_quality-preshrink-wash-set-after-sale-front
EV-KP-craft_quality-sewing-stitch-pucker-near-eye,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,五、2. 缝制质量,"这组正式定义为""近看质感工艺""。 顾客不一定会说 seam puckering 这个词，但她一定能看出""这件怎么有点抽、歪、鼓、皱""。 Coats 对 seam puckering 的说明很清楚：它不只是线的问题， 还和 fabric structure、seam construction、thread / needle size 以及 feeding problems 有关。",explicit_business_decision,direct_quote,domain_general,KP-craft_quality-sewing-stitch-pucker-near-eye
EV-KP-craft_quality-fusing-lamination-silhouette-gate,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,五、3. 粘合衬 / 贴合 / 复合,"这组正式定义为""轮廓成立工艺""。 领口、门襟、驳头、裤头、袖山，一旦衬用错或贴合不稳，陈列时还能撑，穿几次就可能翻边、起泡、脱层。 凡是要用""挺、立、利落、骨架感""做卖点的单品，都要先过这组判断。",explicit_business_decision,direct_quote,domain_general,KP-craft_quality-fusing-lamination-silhouette-gate
EV-KP-craft_quality-dye-fastness-daily-risk,Q7Q12-搭配陈列业务包/面料工艺品质判断包.md,五、4. 染整 / 色牢度,"这组正式定义为""日常使用风险工艺""。 不是只有深色才要看色牢度，浅深拼接、浅色内搭、包带摩擦、汗液摩擦都要看。 凡是顾客会长期背包、贴身穿、或者浅深叠穿的单品，都必须把褪色 / 沾色风险前置说明。",explicit_business_decision,direct_quote,domain_general,KP-craft_quality-dye-fastness-daily-risk
