RE-TrainingMaterial-spoken_by_role-RoleProfile-tm01,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate"",""store_manager""],""role_layer"":""frontline""}",domain_general,KP-training_unit-microlearning-not-long-course
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm02,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""store_manager""],""role_layer"":""frontline""}",domain_general,KP-training_unit-priority-by-impact-frequency-trust
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm03,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""store_manager"",""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-standard-action-vs-judgment-skill
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm04,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-customer-first-look-judgment
RE-TrainingMaterial-fits_customer_scenario-CustomerScenario-tm04,TrainingMaterial,CustomerScenario,fits_customer_scenario,"{""scenario"":""first_look_intake""}",domain_general,KP-training_unit-customer-first-look-judgment
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm05,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-try-on-guidance-one-main-one-backup
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm06,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-body-shape-objection-structure-points
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm07,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-fabric-touch-before-spec
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm08,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate"",""store_manager""],""role_layer"":""frontline""}",domain_general,KP-training_unit-styling-error-top-priority-eight
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm09,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate"",""warehouse_supervisor""],""role_layer"":""frontline""}",domain_general,KP-training_unit-substitution-honest-disclosure
RE-TrainingMaterial-requires_inventory_state-InventoryState-tm09,TrainingMaterial,InventoryState,requires_inventory_state,"{""states"":[""size_broken"",""color_broken"",""set_incomplete""]}",domain_general,KP-training_unit-substitution-honest-disclosure
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm10,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""store_manager""],""role_layer"":""frontline""}",domain_general,KP-training_unit-on-floor-four-layer-assessment
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm11,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""store_manager""],""role_layer"":""frontline""}",domain_general,KP-training_unit-auto-trigger-rules
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm12-core,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""store_manager"",""sales_associate"",""warehouse_supervisor""],""role_layer"":""frontline"",""priority"":""primary""}",domain_general,KP-training_unit-role-binding-frontline-priority
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm12-sec,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""merchandising_director"",""designer"",""sample_worker""],""role_layer"":""headquarters"",""priority"":""secondary""}",domain_general,KP-training_unit-role-binding-frontline-priority
RE-TrainingMaterial-spoken_by_role-RoleProfile-tm13,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""sales_associate""],""role_layer"":""frontline""}",domain_general,KP-training_unit-color-hesitation-disambiguation
