RE-CustomerScenario-supports_training-TrainingMaterial-urg01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|do_dont_contrast"",""scenario"":""urgent_full_look""}",domain_general,KP-service_judgment-urgent-full-look
RE-CustomerScenario-supports_training-TrainingMaterial-com01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""do_dont_contrast"",""scenario"":""commute_mainstay""}",domain_general,KP-service_judgment-commute-mainstay
RE-CustomerScenario-supports_training-TrainingMaterial-wkn01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|pre_shift_micro_coaching"",""scenario"":""weekend_social""}",domain_general,KP-service_judgment-weekend-social
RE-CustomerScenario-supports_training-TrainingMaterial-shp01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|error_replay"",""scenario"":""shape_correction""}",domain_general,KP-service_judgment-shape-correction
RE-CustomerScenario-supports_training-TrainingMaterial-rms01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|do_dont_contrast"",""scenario"":""ready_made_full_set""}",domain_general,KP-service_judgment-ready-made-full-set
RE-CustomerScenario-supports_training-TrainingMaterial-fgf01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""pre_shift_micro_coaching|do_dont_contrast"",""scenario"":""functional_gap_fill""}",domain_general,KP-service_judgment-functional-gap-fill
RE-CustomerScenario-supports_training-TrainingMaterial-nis01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|do_dont_contrast"",""scenario"":""new_item_cannot_style""}",domain_general,KP-service_judgment-new-item-cannot-style
RE-CustomerScenario-supports_training-TrainingMaterial-bdg01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""do_dont_contrast|error_replay"",""scenario"":""budget_controlled""}",domain_general,KP-service_judgment-budget-controlled
RE-CustomerScenario-supports_training-TrainingMaterial-rpr01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""error_replay|pre_shift_micro_coaching"",""scenario"":""repeat_purchase_replenish""}",domain_general,KP-service_judgment-repeat-purchase-replenish
RE-CustomerScenario-supports_training-TrainingMaterial-mp01,CustomerScenario,TrainingMaterial,supports_training,"{""format"":""branching_scenario|pre_shift_micro_coaching"",""role"":""master_principles""}",domain_general,KP-service_judgment-greeting-master-principles
RE-CustomerScenario-requires_inventory_state-InventoryState-rescue01,CustomerScenario,InventoryState,requires_inventory_state,"{""polarity"":""rescue_allowed"",""values"":[""commute_mainstay"",""weekend_social"",""functional_gap_fill"",""new_item_cannot_style"",""repeat_purchase_replenish""]}",domain_general,KP-inventory_rescue-can-rescue-scenarios
RE-CustomerScenario-requires_inventory_state-InventoryState-norescue01,CustomerScenario,InventoryState,requires_inventory_state,"{""polarity"":""rescue_forbidden"",""values"":[""shape_correction_key_param"",""comfort_sensitive_same_problem"",""urgent_main_item""]}",domain_general,KP-inventory_rescue-no-rescue-scenarios
RE-DisplayGuide-fits_customer_scenario-CustomerScenario-disp01,DisplayGuide,CustomerScenario,fits_customer_scenario,"{""mode"":""display_first_then_speak"",""scenarios"":[""ready_made_full_set"",""new_item_cannot_style"",""weekend_social"",""visual_anchor_at_door""]}",domain_general,KP-display_rule-display-first-then-speak
RE-TrainingMaterial-spoken_by_role-RoleProfile-train01,TrainingMaterial,RoleProfile,spoken_by_role,"{""roles"":[""new_associate"",""senior_associate"",""store_manager""],""format_lock"":[""branching_scenario"",""do_dont_contrast"",""pre_shift_micro_coaching"",""error_replay""]}",domain_general,KP-training_unit-greeting-format-lock
