CM-display_guidance-KP-display_rule-display-first-then-speak,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"":[""RL-KP-display_rule-display-first-then-speak""]}",domain_general,KP-display_rule-display-first-then-speak
CM-inventory_rescue-KP-inventory_rescue-can-rescue-scenarios,inventory_rescue,"[""InventoryState"",""StylingRule""]","[""StylingRule""]","{""governed_by"":[""RL-KP-inventory_rescue-can-rescue-scenarios""]}",domain_general,KP-inventory_rescue-can-rescue-scenarios
CM-inventory_rescue-KP-inventory_rescue-no-rescue-scenarios,inventory_rescue,"[""InventoryState"",""StylingRule""]","[""StylingRule""]","{""governed_by"":[""RL-KP-inventory_rescue-no-rescue-scenarios""]}",domain_general,KP-inventory_rescue-no-rescue-scenarios
CM-store_training-KP-service_judgment-budget-controlled,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-budget-controlled""]}",domain_general,KP-service_judgment-budget-controlled
CM-outfit_recommendation-KP-service_judgment-budget-controlled,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-budget-controlled""]}",domain_general,KP-service_judgment-budget-controlled
CM-store_training-KP-service_judgment-commute-mainstay,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-commute-mainstay""]}",domain_general,KP-service_judgment-commute-mainstay
CM-outfit_recommendation-KP-service_judgment-commute-mainstay,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-commute-mainstay""]}",domain_general,KP-service_judgment-commute-mainstay
CM-store_training-KP-service_judgment-functional-gap-fill,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-functional-gap-fill""]}",domain_general,KP-service_judgment-functional-gap-fill
CM-inventory_rescue-KP-service_judgment-functional-gap-fill,inventory_rescue,"[""InventoryState"",""StylingRule""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-functional-gap-fill""]}",domain_general,KP-service_judgment-functional-gap-fill
CM-store_training-KP-service_judgment-greeting-master-principles,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-greeting-master-principles""]}",domain_general,KP-service_judgment-greeting-master-principles
CM-store_training-KP-service_judgment-must-ask-first,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-must-ask-first""]}",domain_general,KP-service_judgment-must-ask-first
CM-store_training-KP-service_judgment-new-item-cannot-style,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-new-item-cannot-style""]}",domain_general,KP-service_judgment-new-item-cannot-style
CM-outfit_recommendation-KP-service_judgment-new-item-cannot-style,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-new-item-cannot-style""]}",domain_general,KP-service_judgment-new-item-cannot-style
CM-store_training-KP-service_judgment-ready-made-full-set,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-ready-made-full-set""]}",domain_general,KP-service_judgment-ready-made-full-set
CM-display_guidance-KP-service_judgment-ready-made-full-set,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"":[""RL-KP-service_judgment-ready-made-full-set""]}",domain_general,KP-service_judgment-ready-made-full-set
CM-store_training-KP-service_judgment-repeat-purchase-replenish,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-repeat-purchase-replenish""]}",domain_general,KP-service_judgment-repeat-purchase-replenish
CM-outfit_recommendation-KP-service_judgment-repeat-purchase-replenish,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-repeat-purchase-replenish""]}",domain_general,KP-service_judgment-repeat-purchase-replenish
CM-store_training-KP-service_judgment-second-third-set-blocker,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-second-third-set-blocker""]}",domain_general,KP-service_judgment-second-third-set-blocker
CM-store_training-KP-service_judgment-shape-correction,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-shape-correction""]}",domain_general,KP-service_judgment-shape-correction
CM-outfit_recommendation-KP-service_judgment-shape-correction,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-shape-correction""]}",domain_general,KP-service_judgment-shape-correction
CM-store_training-KP-service_judgment-urgent-full-look,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-urgent-full-look""]}",domain_general,KP-service_judgment-urgent-full-look
CM-outfit_recommendation-KP-service_judgment-urgent-full-look,outfit_recommendation,"[""CustomerScenario"",""Product""]","[""StylingRule""]","{""governed_by"":[""RL-KP-service_judgment-urgent-full-look""]}",domain_general,KP-service_judgment-urgent-full-look
CM-store_training-KP-service_judgment-weekend-social,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-service_judgment-weekend-social""]}",domain_general,KP-service_judgment-weekend-social
CM-display_guidance-KP-service_judgment-weekend-social,display_guidance,"[""DisplayGuide""]","[""DisplayPlan""]","{""governed_by"":[""RL-KP-service_judgment-weekend-social""]}",domain_general,KP-service_judgment-weekend-social
CM-store_training-KP-training_unit-greeting-format-lock,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"":[""RL-KP-training_unit-greeting-format-lock""]}",domain_general,KP-training_unit-greeting-format-lock
