EV-KP-inventory_rescue-can-rescue-scenarios,Q7Q12-搭配陈列业务包/门店接客场景包.md,三、2）断码时还能救的场景正式冻结,2）断码时还能救的场景，正式冻结为 5 类 commute_mainstay（通勤主力型） weekend_social（周末社交型） functional_gap_fill（功能补位型） new_item_cannot_style（新款不会搭型） repeat_purchase_replenish（复购补货型）,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-can-rescue-scenarios
EV-KP-inventory_rescue-customer-priority-six-axes,Q7Q12-搭配陈列业务包/库存与替代包.md,五、5.1 接客优先级,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-customer-priority-six-axes
EV-KP-inventory_rescue-display-priority-five-axes,Q7Q12-搭配陈列业务包/库存与替代包.md,五、5.2 陈列优先级,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-display-priority-five-axes
EV-KP-inventory_rescue-hard-block-five-conditions,Q7Q12-搭配陈列业务包/库存与替代包.md,四、4.1 hard_block H1-H5,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-hard-block-five-conditions
EV-KP-inventory_rescue-match-result-output-shape,Q7Q12-搭配陈列业务包/库存与替代包.md,十一、inventory_match_result + 状态枚举,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-match-result-output-shape
EV-KP-inventory_rescue-no-rescue-scenarios,Q7Q12-搭配陈列业务包/门店接客场景包.md,三、3）断码时不该硬救的场景正式冻结,3）断码时不该硬救的场景，正式冻结为 3 类 shape_correction（显瘦修身型） comfort_sensitive（体感敏感型） urgent_full_look（应急一身型） 中主件断码的情况,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-no-rescue-scenarios
EV-KP-inventory_rescue-shallow-vs-deep-sensing,Q7Q12-搭配陈列业务包/库存与替代包.md,七、inventory_sensing_boundary,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-shallow-vs-deep-sensing
EV-KP-inventory_rescue-soft-substitute-four-paths,Q7Q12-搭配陈列业务包/库存与替代包.md,四、4.2 soft_substitute R1-R4,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-soft-substitute-four-paths
EV-KP-inventory_rescue-state-catalog-six-states,Q7Q12-搭配陈列业务包/库存与替代包.md,三、inventory_state_catalog S1-S6 + 十四、A,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-state-catalog-six-states
EV-KP-inventory_rescue-three-sentence-discipline,Q7Q12-搭配陈列业务包/库存与替代包.md,十三、13.1 + 13.2,,explicit_business_decision,direct_quote,domain_general,KP-inventory_rescue-three-sentence-discipline
