CM-inventory_rescue-KP-inventory_rescue-can-rescue-scenarios,inventory_rescue,"[""InventoryState"", ""StylingRule""]","[""StylingRule""]","{""governed_by"": [""RL-KP-inventory_rescue-can-rescue-scenarios""]}",domain_general,KP-inventory_rescue-can-rescue-scenarios
CM-inventory_rescue-KP-inventory_rescue-customer-priority-six-axes,inventory_rescue,"[""InventoryState"", ""Product"", ""CustomerScenario""]","[""SubstitutionPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-customer-priority-six-axes""]}",domain_general,KP-inventory_rescue-customer-priority-six-axes
CM-outfit_recommendation-KP-inventory_rescue-customer-priority-six-axes,outfit_recommendation,"[""Product"", ""CustomerScenario"", ""InventoryState""]","[""OutfitPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-customer-priority-six-axes""]}",domain_general,KP-inventory_rescue-customer-priority-six-axes
CM-display_guidance-KP-inventory_rescue-display-priority-five-axes,display_guidance,"[""DisplayGuide"", ""InventoryState""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-display-priority-five-axes""]}",domain_general,KP-inventory_rescue-display-priority-five-axes
CM-inventory_rescue-KP-inventory_rescue-display-priority-five-axes,inventory_rescue,"[""InventoryState"", ""DisplayGuide""]","[""SubstitutionPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-display-priority-five-axes""]}",domain_general,KP-inventory_rescue-display-priority-five-axes
CM-inventory_rescue-KP-inventory_rescue-hard-block-five-conditions,inventory_rescue,"[""InventoryState"", ""Product""]","[""HardBlockDecision""]","{""governed_by"": [""RL-KP-inventory_rescue-hard-block-five-conditions""]}",domain_general,KP-inventory_rescue-hard-block-five-conditions
CM-outfit_recommendation-KP-inventory_rescue-hard-block-five-conditions,outfit_recommendation,"[""Product"", ""InventoryState""]","[""OutfitPlan"", ""HardBlockDecision""]","{""governed_by"": [""RL-KP-inventory_rescue-hard-block-five-conditions""]}",domain_general,KP-inventory_rescue-hard-block-five-conditions
CM-inventory_rescue-KP-inventory_rescue-match-result-output-shape,inventory_rescue,"[""Product"", ""InventoryState"", ""CustomerScenario""]","[""InventoryMatchResult""]","{""governed_by"": [""RL-KP-inventory_rescue-match-result-output-shape""]}",domain_general,KP-inventory_rescue-match-result-output-shape
CM-inventory_rescue-KP-inventory_rescue-no-rescue-scenarios,inventory_rescue,"[""InventoryState"", ""StylingRule""]","[""StylingRule""]","{""governed_by"": [""RL-KP-inventory_rescue-no-rescue-scenarios""]}",domain_general,KP-inventory_rescue-no-rescue-scenarios
CM-inventory_rescue-KP-inventory_rescue-shallow-vs-deep-sensing,inventory_rescue,"[""InventoryState""]","[""SensingLayerCheck""]","{""governed_by"": [""RL-KP-inventory_rescue-shallow-vs-deep-sensing""]}",domain_general,KP-inventory_rescue-shallow-vs-deep-sensing
CM-inventory_rescue-KP-inventory_rescue-soft-substitute-four-paths,inventory_rescue,"[""InventoryState"", ""Product""]","[""SubstitutionPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-soft-substitute-four-paths""]}",domain_general,KP-inventory_rescue-soft-substitute-four-paths
CM-outfit_recommendation-KP-inventory_rescue-soft-substitute-four-paths,outfit_recommendation,"[""Product"", ""InventoryState"", ""CustomerScenario""]","[""OutfitPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-soft-substitute-four-paths""]}",domain_general,KP-inventory_rescue-soft-substitute-four-paths
CM-inventory_rescue-KP-inventory_rescue-state-catalog-six-states,inventory_rescue,"[""InventoryState"", ""Product""]","[""SubstitutionPlan"", ""RescueScript""]","{""governed_by"": [""RL-KP-inventory_rescue-state-catalog-six-states""]}",domain_general,KP-inventory_rescue-state-catalog-six-states
CM-display_guidance-KP-inventory_rescue-state-catalog-six-states,display_guidance,"[""DisplayGuide"", ""InventoryState""]","[""DisplayPlan""]","{""governed_by"": [""RL-KP-inventory_rescue-state-catalog-six-states""]}",domain_general,KP-inventory_rescue-state-catalog-six-states
CM-inventory_rescue-KP-inventory_rescue-three-sentence-discipline,inventory_rescue,"[""InventoryState"", ""CustomerScenario""]","[""RescueScript""]","{""governed_by"": [""RL-KP-inventory_rescue-three-sentence-discipline""]}",domain_general,KP-inventory_rescue-three-sentence-discipline
CM-store_training-KP-inventory_rescue-three-sentence-discipline,store_training,"[""TrainingMaterial""]","[""TrainingScript""]","{""governed_by"": [""RL-KP-inventory_rescue-three-sentence-discipline""]}",domain_general,KP-inventory_rescue-three-sentence-discipline
