RE-StylingRule-supports_styling-Product-prop3701,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""priority"":""first_line""}",domain_general,KP-styling_rule-proportion-split-37
RE-StylingRule-supports_training-TrainingMaterial-prop3702,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""试衣间纠错第一条""}",domain_general,KP-styling_rule-proportion-split-37
RE-StylingRule-supports_display-DisplayGuide-prop3703,StylingRule,DisplayGuide,supports_display,"{""display_use"":""主推人台先做上短下长/内短外长""}",domain_general,KP-styling_rule-proportion-split-37
RE-StylingRule-supports_styling-Product-silh01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""focus"":""silhouette_volume""}",domain_general,KP-styling_rule-silhouette-balance
RE-StylingRule-supports_display-DisplayGuide-silh02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""整组挂场必须量感对比""}",domain_general,KP-styling_rule-silhouette-balance
RE-StylingRule-supports_training-TrainingMaterial-silh03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""教员工识别顾客为什么觉得自己穿大了""}",domain_general,KP-styling_rule-silhouette-balance
RE-StylingRule-supports_styling-Product-waist01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""focus"":""waistline""}",domain_general,KP-styling_rule-waistline-anchor
RE-StylingRule-supports_display-DisplayGuide-waist02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""显高显瘦主题位必用""}",domain_general,KP-styling_rule-waistline-anchor
RE-StylingRule-fits_customer_scenario-CustomerScenario-waist03,StylingRule,CustomerScenario,fits_customer_scenario,"{""customer_types"":[""pear"",""h_shape"",""petite"",""postpartum"",""commuter""]}",domain_general,KP-styling_rule-waistline-anchor
RE-StylingRule-supports_styling-Product-foc01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""focus"":""single_focus""}",domain_general,KP-styling_rule-one-focus
RE-StylingRule-supports_display-DisplayGuide-foc02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""橱窗与人台必须有明确主角""}",domain_general,KP-styling_rule-one-focus
RE-StylingRule-supports_styling-Product-echo01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""focus"":""color_arrangement""}",domain_general,KP-styling_rule-color-echo
RE-StylingRule-supports_display-DisplayGuide-echo02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""挂场按色阶/温度/系列分组""}",domain_general,KP-styling_rule-color-echo
RE-StylingRule-supports_training-TrainingMaterial-echo03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""教新员工理解为什么有些搭配看着散""}",domain_general,KP-styling_rule-color-echo
RE-StylingRule-supports_styling-Product-neut01,StylingRule,Product,supports_styling,"{""rule_level"":""soft_rule"",""focus"":""color_safety""}",domain_general,KP-styling_rule-neutral-plus-accent
RE-StylingRule-supports_display-DisplayGuide-neut02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""安全成交墙""}",domain_general,KP-styling_rule-neutral-plus-accent
RE-StylingRule-supports_training-TrainingMaterial-neut03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""新导购第一套安全盘""}",domain_general,KP-styling_rule-neutral-plus-accent
RE-StylingRule-supports_styling-Product-strd01,StylingRule,Product,supports_styling,"{""rule_level"":""soft_rule"",""focus"":""material_contrast""}",domain_general,KP-styling_rule-structure-drape
RE-StylingRule-uses_fabric_knowledge-FabricKnowledge-strd02,StylingRule,FabricKnowledge,uses_fabric_knowledge,"{""requires"":""material_role_classification""}",domain_general,KP-styling_rule-structure-drape
RE-StylingRule-supports_display-DisplayGuide-strd03,StylingRule,DisplayGuide,supports_display,"{""display_use"":""相邻陈列要有材质起伏""}",domain_general,KP-styling_rule-structure-drape
RE-StylingRule-supports_styling-Product-prem01,StylingRule,Product,supports_styling,"{""rule_level"":""soft_rule"",""focus"":""premium_neutralization""}",domain_general,KP-styling_rule-premium-item-neutralization
RE-StylingRule-supports_display-DisplayGuide-prem02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""难卖主推款必须和基础款一起出""}",domain_general,KP-styling_rule-premium-item-neutralization
RE-StylingRule-supports_training-TrainingMaterial-prem03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""教员工把好看但不敢买拉回成交区""}",domain_general,KP-styling_rule-premium-item-neutralization
RE-StylingRule-supports_styling-Product-face01,StylingRule,Product,supports_styling,"{""rule_level"":""soft_rule"",""focus"":""near_face_brightness""}",domain_general,KP-styling_rule-face-brightness
RE-StylingRule-supports_display-DisplayGuide-face02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""近脸单品放在试镜区附近""}",domain_general,KP-styling_rule-face-brightness
RE-StylingRule-supports_training-TrainingMaterial-face03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""训练先看脸再看身""}",domain_general,KP-styling_rule-face-brightness
RE-StylingRule-supports_styling-Product-form01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""focus"":""formality_alignment""}",domain_general,KP-styling_rule-formality-consistency
RE-StylingRule-supports_display-DisplayGuide-form02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""商务区/婚礼区/周末休闲区分开""}",domain_general,KP-styling_rule-formality-consistency
RE-StylingRule-supports_training-TrainingMaterial-form03,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""教员工识别为什么这套不高级因为场合错位""}",domain_general,KP-styling_rule-formality-consistency
RE-StylingRule-supports_styling-Product-mens01,StylingRule,Product,supports_styling,"{""rule_level"":""hard_rule"",""gender"":""menswear"",""focus"":""belt_shoe_match""}",domain_general,KP-styling_rule-menswear-belt-shoe
RE-StylingRule-supports_display-DisplayGuide-mens02,StylingRule,DisplayGuide,supports_display,"{""display_use"":""男装人台必须鞋、腰带、包一起配完整""}",domain_general,KP-styling_rule-menswear-belt-shoe
RE-StylingRule-fits_customer_scenario-CustomerScenario-spri01,StylingRule,CustomerScenario,fits_customer_scenario,"{""focus"":""single_concern_priority""}",domain_general,KP-styling_rule-single-problem-priority
RE-StylingRule-supports_training-TrainingMaterial-spri02,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""最适合做情境题""}",domain_general,KP-styling_rule-single-problem-priority
RE-StylingRule-supports_display-DisplayGuide-spri03,StylingRule,DisplayGuide,supports_display,"{""display_use"":""显高组/显瘦组/通勤组/贵价救场组分墙""}",domain_general,KP-styling_rule-single-problem-priority
RE-StylingRule-requires_inventory_state-InventoryState-subst01,StylingRule,InventoryState,requires_inventory_state,"{""focus"":""substitution_priority_ladder""}",domain_general,KP-styling_rule-substitution-priority-ladder
RE-StylingRule-supports_training-TrainingMaterial-subst02,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""stock_out_substitution_drill""}",domain_general,KP-styling_rule-substitution-priority-ladder
RE-StylingRule-supports_styling-Product-subst03,StylingRule,Product,supports_styling,"{""focus"":""substitute_function_over_appearance""}",domain_general,KP-styling_rule-substitution-priority-ladder
RE-StylingRule-supports_display-DisplayGuide-unsel01,StylingRule,DisplayGuide,supports_display,"{""display_use"":""主推墙上墙前反向自检""}",domain_general,KP-styling_rule-looks-good-but-unsellable
RE-StylingRule-supports_training-TrainingMaterial-unsel02,StylingRule,TrainingMaterial,supports_training,"{""training_use"":""sellable_vs_unsellable_set 对照""}",domain_general,KP-styling_rule-looks-good-but-unsellable
RE-StylingRule-supports_styling-Product-unsel03,StylingRule,Product,supports_styling,"{""focus"":""anti_pattern_screening""}",domain_general,KP-styling_rule-looks-good-but-unsellable
