VS-KP-styling_rule-proportion-split-37-works_in,high_waist_bottom,高腰下装,1,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-works_in,cropped_top,短上衣,2,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-works_in,tucked_in,塞衣角,3,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-works_in,short_outer,短外套,4,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-fails_in,hip_cut_top,上衣卡胯,1,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-fails_in,skirt_at_widest_calf,裙长停在小腿最粗处,2,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-proportion-split-37-fails_in,double_break_pant_shoe,裤长鞋口双截断,3,domain_general,KP-styling_rule-proportion-split-37
VS-KP-styling_rule-silhouette-balance-works_in,wide_knit_with_straight_pants,宽针织配直筒裤,1,domain_general,KP-styling_rule-silhouette-balance
VS-KP-styling_rule-silhouette-balance-works_in,oversize_blazer_with_pencil_skirt,廓形西装配窄裙,2,domain_general,KP-styling_rule-silhouette-balance
VS-KP-styling_rule-silhouette-balance-works_in,wide_leg_with_fitted_top,阔腿裤配合体上衣,3,domain_general,KP-styling_rule-silhouette-balance
VS-KP-styling_rule-silhouette-balance-fails_in,full_oversize_with_chunky_shoe,宽卫衣+宽裤+厚底鞋,1,domain_general,KP-styling_rule-silhouette-balance
VS-KP-styling_rule-waistline-anchor-works_in,high_waist_bottom,高腰下装,1,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-works_in,short_outer,短外套,2,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-works_in,half_tuck,半塞衣角,3,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-works_in,belt_assist,腰带辅助,4,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-fails_in,long_top_full_cover,长上衣全盖,1,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-fails_in,low_rise_bottom,低腰下装,2,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-waistline-anchor-fails_in,loose_straight_no_cinch,宽松直筒裙无收束,3,domain_general,KP-styling_rule-waistline-anchor
VS-KP-styling_rule-one-focus-focus_axes,color,颜色主角,1,domain_general,KP-styling_rule-one-focus
VS-KP-styling_rule-one-focus-focus_axes,silhouette,版型主角,2,domain_general,KP-styling_rule-one-focus
VS-KP-styling_rule-one-focus-focus_axes,material,材质主角,3,domain_general,KP-styling_rule-one-focus
VS-KP-styling_rule-one-focus-focus_axes,design,设计主角,4,domain_general,KP-styling_rule-one-focus
VS-KP-styling_rule-color-echo-echo_positions,shoe_bag_echo,鞋包呼应,1,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-color-echo-echo_positions,top_accessory_echo,上衣配饰呼应,2,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-color-echo-echo_positions,inner_bottom_echo,内搭下装轻呼应,3,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-color-echo-substitution_axis,same_temperature,同温度内调,1,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-color-echo-substitution_axis,same_brightness,同明度内调,2,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-color-echo-substitution_axis,forbidden_temperature_jump,禁止冷暖乱跳,3,domain_general,KP-styling_rule-color-echo
VS-KP-styling_rule-neutral-plus-accent-neutral_base,off_white,米白,1,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-neutral_base,grey,灰,2,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-neutral_base,camel,驼,3,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-neutral_base,navy,藏青,4,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-accent_position,scarf,丝巾,1,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-accent_position,shoe,鞋,2,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-accent_position,bag,包,3,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-neutral-plus-accent-accent_position,inner_layer,内搭,4,domain_general,KP-styling_rule-neutral-plus-accent
VS-KP-styling_rule-structure-drape-material_role,structured,挺括,1,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-structure-drape-material_role,drapey,垂感,2,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-structure-drape-material_role,thick,厚,3,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-structure-drape-material_role,thin,薄,4,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-structure-drape-material_role,gooey,糯,5,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-structure-drape-material_role,crisp,利落,6,domain_general,KP-styling_rule-structure-drape
VS-KP-styling_rule-premium-item-neutralization-premium_items,fur,皮草,1,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-premium_items,sequins,亮片,2,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-premium_items,satin,绸缎,3,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-premium_items,heavy_craft_outer,重工外套,4,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-neutralizer_traits,matte,哑光,1,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-neutralizer_traits,basic,基础,2,domain_general,KP-styling_rule-premium-item-neutralization
VS-KP-styling_rule-premium-item-neutralization-neutralizer_traits,low_pressure,低压力,3,domain_general,KP-styling_rule-premium-item-neutralization
